profile,delay_ms,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519,50,50,200,0.000183,0.002692,0.054105,0.054152
X25519,50,51,200,0.000258,0.002793,0.053959,0.054002
X25519,50,52,200,0.000248,0.002798,0.054340,0.054386
X25519,50,53,200,0.000216,0.002784,0.053843,0.053864
X25519,50,54,200,0.000150,0.002511,0.053548,0.053588
X25519,50,55,200,0.000182,0.002758,0.054048,0.054096
X25519,50,56,200,0.000191,0.002661,0.054617,0.054669
X25519,50,57,200,0.000193,0.002981,0.054323,0.054372
X25519,50,58,200,0.000205,0.002790,0.053949,0.053984
X25519,50,59,200,0.000178,0.002903,0.054044,0.054073
X25519,50,60,200,0.000185,0.002696,0.053813,0.053846
X25519,50,61,200,0.000175,0.002686,0.054229,0.054278
X25519,50,62,200,0.000201,0.002738,0.054132,0.054190
X25519,50,63,200,0.000205,0.002959,0.054051,0.054075
X25519,50,64,200,0.000224,0.002708,0.054050,0.054094
X25519,50,65,200,0.000197,0.002635,0.053726,0.053751
X25519,50,66,200,0.000207,0.002880,0.054329,0.054380
X25519,50,67,200,0.000203,0.002974,0.054505,0.054551
X25519,50,68,200,0.000185,0.002678,0.054429,0.054482
X25519,50,69,200,0.000182,0.002633,0.053934,0.053968
X25519,50,70,200,0.000197,0.002630,0.054320,0.054364
X25519,50,71,200,0.000193,0.002675,0.053807,0.053826
X25519,50,72,200,0.000207,0.002894,0.054134,0.054176
X25519,50,73,200,0.000210,0.002875,0.053854,0.053884
X25519,50,74,200,0.000211,0.002649,0.053616,0.053646
X25519,50,75,200,0.000157,0.002953,0.054100,0.054145
X25519,50,76,200,0.000250,0.002823,0.054587,0.054641
X25519,50,77,200,0.000205,0.002763,0.054513,0.054563
X25519,50,78,200,0.000221,0.002660,0.053951,0.053977
X25519,50,79,200,0.000141,0.002442,0.053461,0.053481
X25519,50,80,200,0.000144,0.002456,0.053486,0.053518
X25519,50,81,200,0.000246,0.003140,0.054400,0.054438
X25519,50,82,200,0.000158,0.002917,0.053975,0.053994
X25519,50,83,200,0.000161,0.002520,0.053768,0.053824
X25519,50,84,200,0.000270,0.002745,0.054176,0.054230
X25519,50,85,200,0.000243,0.002740,0.054445,0.054512
X25519,50,86,200,0.000224,0.002717,0.053767,0.053791
X25519,50,87,200,0.000160,0.002724,0.054181,0.054236
X25519,50,88,200,0.000191,0.002725,0.054576,0.054626
X25519,50,89,200,0.000199,0.002812,0.053974,0.053993
X25519,50,90,200,0.000190,0.002529,0.053548,0.053573
X25519,50,91,200,0.000204,0.002614,0.053641,0.053722
X25519,50,92,200,0.000174,0.002685,0.053722,0.053742
X25519,50,93,200,0.000188,0.002602,0.053623,0.053653
X25519,50,94,200,0.000193,0.002561,0.053869,0.053925
X25519,50,95,200,0.000234,0.002703,0.053904,0.053940
X25519,50,96,200,0.000239,0.003356,0.054611,0.054655
X25519,50,97,200,0.000189,0.002634,0.054213,0.054286
X25519,50,98,200,0.000174,0.002695,0.054042,0.054080
X25519,50,99,200,0.000192,0.002630,0.054042,0.054101
X25519,50,100,200,0.000190,0.003024,0.054256,0.054295
X25519,50,101,200,0.000221,0.002583,0.054148,0.054204
X25519,50,102,200,0.000264,0.002751,0.053920,0.053944
X25519,50,103,200,0.000165,0.002656,0.053794,0.053816
X25519,50,104,200,0.000176,0.002602,0.053721,0.053753
X25519,50,105,200,0.000163,0.003129,0.054116,0.054149
X25519,50,106,200,0.000200,0.002551,0.053642,0.053668
X25519,50,107,200,0.000159,0.002711,0.054111,0.054171
X25519,50,108,200,0.000186,0.003279,0.054313,0.054338
X25519,50,109,200,0.000161,0.002642,0.053975,0.054027
X25519,50,110,200,0.000164,0.002711,0.053778,0.053806
X25519,50,111,200,0.000162,0.002659,0.053656,0.053686
X25519,50,112,200,0.000179,0.002550,0.053792,0.053842
X25519,50,113,200,0.000269,0.003007,0.054350,0.054401
X25519,50,114,200,0.000182,0.002865,0.053869,0.053891
X25519,50,115,200,0.000155,0.002728,0.053806,0.053838
X25519,50,116,200,0.000164,0.002663,0.053694,0.053724
X25519,50,117,200,0.000197,0.002680,0.054240,0.054302
X25519,50,118,200,0.000182,0.003109,0.054211,0.054231
X25519,50,119,200,0.000172,0.002458,0.053739,0.053786
X25519,50,120,200,0.000154,0.002965,0.054153,0.054197
X25519,50,121,200,0.000212,0.002676,0.053849,0.053872
X25519,50,122,200,0.000222,0.002614,0.054091,0.054147
X25519,50,123,200,0.000195,0.002693,0.053979,0.054014
X25519,50,124,200,0.000190,0.002679,0.053735,0.053761
X25519,50,125,200,0.000206,0.002672,0.054099,0.054134
X25519,50,126,200,0.000230,0.003116,0.054451,0.054494
X25519,50,127,200,0.000186,0.002632,0.053897,0.053939
X25519,50,128,200,0.000210,0.002822,0.054577,0.054640
X25519,50,129,200,0.000300,0.002932,0.054056,0.054075
X25519,50,130,200,0.000225,0.003220,0.054153,0.054179
X25519,50,131,200,0.000147,0.003009,0.053991,0.054025
X25519,50,132,200,0.000175,0.002713,0.053752,0.053773
X25519,50,133,200,0.000192,0.002620,0.053543,0.053568
X25519,50,134,200,0.000158,0.002730,0.053809,0.053842
X25519,50,135,200,0.000174,0.002704,0.053895,0.053924
X25519,50,136,200,0.000163,0.002682,0.053739,0.053768
X25519,50,137,200,0.000156,0.002773,0.053832,0.053857
X25519,50,138,200,0.000167,0.002585,0.053717,0.053756
X25519,50,139,200,0.000227,0.002737,0.054095,0.054126
X25519,50,140,200,0.000161,0.003203,0.054227,0.054261
X25519,50,141,200,0.000173,0.002550,0.053533,0.053557
X25519,50,142,200,0.000197,0.002542,0.053490,0.053516
X25519,50,143,200,0.000167,0.002638,0.054289,0.054335
X25519,50,144,200,0.000170,0.002738,0.053901,0.053922
X25519,50,145,200,0.000146,0.002484,0.053620,0.053645
X25519,50,146,200,0.000192,0.003266,0.054808,0.054878
X25519,50,147,200,0.000209,0.003086,0.054308,0.054331
X25519,50,148,200,0.000160,0.002814,0.054230,0.054278
X25519,50,149,200,0.000223,0.002803,0.053952,0.053991
X25519,50,150,200,0.000173,0.002696,0.053846,0.053868
X25519,50,151,200,0.000160,0.002567,0.054337,0.054384
X25519,50,152,200,0.000234,0.002740,0.053884,0.053907
X25519,50,153,200,0.000188,0.003011,0.054216,0.054250
X25519,50,154,200,0.000185,0.002720,0.054281,0.054336
X25519,50,155,200,0.000242,0.003121,0.054396,0.054456
X25519,50,156,200,0.000247,0.002835,0.053969,0.053999
X25519,50,157,200,0.000241,0.002709,0.053755,0.053786
X25519,50,158,200,0.000157,0.002605,0.054024,0.054077
X25519,50,159,200,0.000158,0.002780,0.054391,0.054439
X25519,50,160,200,0.000204,0.002749,0.053800,0.053824
X25519,50,161,200,0.000200,0.002712,0.054067,0.054106
X25519,50,162,200,0.000191,0.002642,0.054016,0.054061
X25519,50,163,200,0.000178,0.002758,0.054367,0.054413
X25519,50,164,200,0.000189,0.002731,0.054347,0.054390
X25519,50,165,200,0.000173,0.002733,0.053765,0.053790
X25519,50,166,200,0.000139,0.002476,0.053613,0.053666
X25519,50,167,200,0.000228,0.002722,0.053793,0.053819
X25519,50,168,200,0.000185,0.002751,0.053861,0.053892
X25519,50,169,200,0.000167,0.002586,0.054124,0.054182
X25519,50,170,200,0.000177,0.002732,0.053808,0.053839
X25519,50,171,200,0.000214,0.002650,0.053665,0.053698
X25519,50,172,200,0.000211,0.003025,0.054090,0.054113
X25519,50,173,200,0.000184,0.002586,0.053538,0.053558
X25519,50,174,200,0.000148,0.002549,0.053656,0.053699
X25519,50,175,200,0.000152,0.002618,0.053627,0.053649
X25519,50,176,200,0.000140,0.002541,0.053462,0.053484
X25519,50,177,200,0.000163,0.002518,0.053556,0.053587
X25519,50,178,200,0.000195,0.002561,0.053522,0.053546
X25519,50,179,200,0.000161,0.002640,0.054163,0.054219
X25519,50,180,200,0.000214,0.003350,0.054867,0.054923
X25519,50,181,200,0.000188,0.002698,0.054163,0.054222
X25519,50,182,200,0.000233,0.003039,0.054365,0.054397
X25519,50,183,200,0.000180,0.002621,0.053745,0.053795
X25519,50,184,200,0.000201,0.002636,0.053670,0.053694
X25519,50,185,200,0.000188,0.002665,0.053777,0.053808
X25519,50,186,200,0.000152,0.002834,0.053767,0.053830
X25519,50,187,200,0.000196,0.002754,0.053758,0.053778
X25519,50,188,200,0.000158,0.002605,0.053908,0.053952
X25519,50,189,200,0.000217,0.002760,0.053904,0.053934
X25519,50,190,200,0.000216,0.002706,0.054254,0.054296
X25519,50,191,200,0.000170,0.003036,0.054710,0.054767
X25519,50,192,200,0.000181,0.002735,0.054154,0.054197
X25519,50,193,200,0.000199,0.002811,0.054386,0.054432
X25519,50,194,200,0.000223,0.002738,0.054402,0.054467
X25519,50,195,200,0.000211,0.002846,0.053957,0.053982
X25519,50,196,200,0.000219,0.002660,0.053646,0.053680
X25519,50,197,200,0.000220,0.002781,0.054265,0.054309
X25519,50,198,200,0.000241,0.002726,0.053806,0.053838
X25519,50,199,200,0.000127,0.002442,0.053945,0.053993
X25519,50,200,200,0.000178,0.002766,0.054215,0.054268
